Continent,Country,Location Chinese,Location in English,Current Location,Latitude,Longitude,Business Name Chinese,Business Name English,Sector,Sub-Category
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,國民黨會所,Chung Hwa National Association,Other Services (except Public Administration),Political organizations
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,祥利雜貨,"Chung Yuen, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,德昌雜貨,"Duck Chong, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,恒和雜貨,"Hong Wah & Co., Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,合利洗衣,"Hop Lee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,合盛洗衣,"Hop Sing, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,合和隆洗衣,"Hop Wah Lung & Co., Groceries",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,廣興雜貨,"Kwong Hing, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,廣泰昌雜貨,"Kwong Hi Chong, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,利昌隆雜貨,"Lee Chong Lung & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,利記洗衣,"Lee Kee, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,利和洗衣,"Lee Wah, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,麥勝,Mark Sing,Unclassified Establishments,Others
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,安和雜貨,"On Wah, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,關怡漆器,"QUON YEE, Chinese & Japanese Goods",Retail Trade,Lacquerware Stores
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,廣恒興雜貨,"Quong Hing & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,廣英隆雜貨,"Quong Ying Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,廣英隆雜貨,"Quong Ying Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,三和洗衣,"Sam Wo, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,生昌雜貨,"Sang Chong, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,成興雜貨,"Shing Hing & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,成源雜貨,"Shing Yuen, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,祥利雜貨,"Tank Lee & Co., Groceries",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,東和洗衣,"Tong Wo, Laundry",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,華昌雜貨,"W. Chong, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,永和昌雜貨,"Wing Wo Chong, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,華英隆雜貨,"Wah Ying Lung, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,永祥德,Wing Ching Tank Co.,Unclassified Establishments,Others
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,永同昌雜貨,"Wing Hong Chong, General Mdse.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,和昌雜貨,"Wo Chung, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,英昌,Ying Chong,Unclassified Establishments,Others
North America,Canada,安姐利刀省 粗朗度埠,"Toronto, ON",,43.69655,-79.42909,英昌泰雜貨,"Ying Chong Tai, General Merchandise",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 聖參馬市埠,"St. Thomas, ON",,42.77361,-81.18038,昌隆絲髮,"Chong Lung, Silks and Clothing.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,安姐利刀省 聖參馬市埠,"St. Thomas, ON",,42.77361,-81.18038,兆隆雜貨,"Chew Lung & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 聖參馬市埠,"St. Thomas, ON",,42.77361,-81.18038,宏隆,Fongs Lun.,Unclassified Establishments,Others
North America,Canada,安姐利刀省 穩梳埠,"Windsor, ON",,42.30008,-83.01654,法蘭利雜貨,"Frank Y. Lee, Groceries.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 穩梳埠,"Windsor, ON",,42.30008,-83.01654,宏利蘇杭,"Fung Lee, Dry Goods.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 穩梳埠,"Windsor, ON",,42.30008,-83.01654,李瑞成油糖集貨,"LEE SUEY SING, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,安姐利刀省 穩梳埠,"Windsor, ON",,42.30008,-83.01654,瑤盛隆雜貨,"Suey Sing Lung & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,搾李芳洗衣,"Charlie Fong, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,致公堂會所,Chee Kong Tong Society.,Other Services (except Public Administration),Political organizations
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,珍記洗衣,"Chin Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,德昌雜貨,"Duck Chong, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,安生雜貨,"Foon Sang, General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,泰記雜貨,"Hai Lee, Groceries.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,杏香居餐館,"Hong King Guey, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,恒利雜貨,"Hong Lee, Groceries.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,瓊記雜貨,"Kan Kee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,乾春堂藥材,"Kin Chun Tong, Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,蘭頓餐館,"London Restaurant., restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,盧泰來漆器,"Loo Tye Loy & Co., Chi. & Jap. Bazaar.",Retail Trade,Lacquerware Stores
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,茂豐雜貨,"Mow Fong & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,遠東公司絲髮,"Oriental Goods Co., Silk Goods.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,廣泰雜貨,"Quong Hai & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,廣勝雜貨,"Quong Sing & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,廣盛雜貨,"Quong Sing & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,廣華雜貨,"Quong Wah & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,三利洗衣,"Sam Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,順利什貨,"Soon Lee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,泗廣昌雜貨,"Sun Quong Chung, General Mdse",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,泗盛集貨,"SUE SHING & CO., Groceries.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,泗和雜貨,"Sue Wah & Co., Clothing.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,和利雜貨,"Wah Lee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,永和隆雜貨,"Wing Wo Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,永隆雜貨,"Wing Hai & Co., Chi. & Jap. Bazaar.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,永隆雜貨,"Wing Lung & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,永生昌雜貨,"Wing Sang Chong, General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,永勝隆雜貨,"Wing Sing Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 滿地可埠,"Montreal, QC",,45.52662,-73.6527,源盛雜貨,"Yuen Shang & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,傾滄餐館,"Canton Cafe., café",Accommodation and Food Services,Foodservice
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,同泰漆器,"HONG TAI & CO., Chinese and Japanese Bazaar.",Retail Trade,Lacquerware Stores
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,香港餐館,"Hong Kong Restaurant., Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,利盛雜貨,"Lee Sing, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,紐約餐館,"New York Cafe., café",Accommodation and Food Services,Foodservice
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,上海餐館,"SHANGHAI CAFE., café",Accommodation and Food Services,Foodservice
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,泗華洗衣,"Sun Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,葵迫省 葵迫埠,"Quebec, QC",,46.85258,-71.33082,源華洗衣,"Yuen Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,晉榮洗衣,"Dong Wing & Co., Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,廣源雜貨,"Kwong Yuen & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,三元衣館,"Sam Yuen, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,成興雜貨,"Sing Hing & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,成記雜貨,"Sing Kee & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,永公餐館,"Wing Kong & Co., Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,怡益洗衣,"Yee Vick, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 布蘭安埠,"Brandon, MB",,49.84692,-99.95306,余郁洗衣,"Yee Yock, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,興隆雜貨,"Hing Lung & Co., Groceries.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,同記雜貨,"Hong Kee, Groceries.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,同華漆器,"Hong Wah & Co., Chi. & Jap. Bazaar.",Retail Trade,Lacquerware Stores
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,利興雜貨,"Lee Hing & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,利記雜貨,"Lee Kee & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,炳記洗衣,"Ping Kee & Co., Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,廣昌泰雜貨,"Quong Chong Tai & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,萬生源雜貨,"Man Sang Yuen & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,廣同盛雜貨,"Quong Tong Shing & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,三昌洗衣,"Sam Chong, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,新源泰雜貨,"Sun Yuen Tai & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,粗朗度餐館,"Toronto Restaurant., restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,穩尼辟省 穩尼辟埠,"Winnipeg, MB",,49.8844,-97.14704,永源雜貨,"Wing Yuen & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,紐砵市役省 啡委利,"Fairville, NB",,45.25,-66.1,榮譚鹹魚,"WING HEM & CO., Salt Fish.",Retail Trade,Food and Beverage Stores
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,差利旺洗衣,"Chas. Wong, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,昌記洗衣,"Chong Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,昌利洗衣,"Chong Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚利洗衣,"Hamm Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,合利雜貨,"Hop Lee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚乾洗衣,"Hum Kin, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚生洗衣,"Hum Song, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚雙華洗衣,"Hum Song Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚和記洗衣,"Hum War Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚榮洗衣,"Hum Wing, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,譚永洗衣,"Hum Wing, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,針譚洗衣,"James Hem, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,李三衣館,"L. Sam Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,三隆衣館,"Sam Long, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,三和衣館,"Sam Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,勝記衣館,"Sing Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,勝利衣館,"Sing Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,勝利衣館,"Sing Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,生利衣館,"Song Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,雙利衣館,"Song Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,夭寅餐館,"Union Restaurant., Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,三和衣館,"W. Sam Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,永泰記衣舘,"Wing Hai Kee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,永盛衣館,"Wing Sing, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,裕昌和,,Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,益添衣館,"Yick Ham, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐砵市役省 聖轉埠,"St. John, NB",,45.27076,-66.05616,源利衣館,"Yick Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,那華市哥地省 喜利福士埠,"Halifax, NS",,44.64269,-63.57688,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,那華市哥地省 喜利福士埠,"Halifax, NS",,44.64269,-63.57688,振記雜貨,"Gin Lee, Groceries.",Retail Trade,General Merchandise
North America,Canada,那華市哥地省 喜利福士埠,"Halifax, NS",,44.64269,-63.57688,廣安泰漆器,"Quong Oon Tai & Co., Chin. & Jap. Goods.",Retail Trade,Lacquerware Stores
North America,Canada,那華市哥地省 喜利福士埠,"Halifax, NS",,44.64269,-63.57688,永生隆漆器,"Wing Shang Lung & Co., Chinese and Japanese Goods.",Retail Trade,Lacquerware Stores
North America,Canada,那華市哥地省 藟市卜埠,"Louisburg, NS",,45.91684,-59.96513,三利洗衣,"Sam Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,那華市哥地省 藟市卜埠,"Louisburg, NS",,45.91684,-59.96513,益安餐館,"Yeck Oon, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,那華市哥地省 怕市布路埠,"Parrsboro, NS",,45.40567,-64.32585,三記雜貨,"Sam Kee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,那華市哥地省 怕市布路埠,"Parrsboro, NS",,45.40567,-64.32585,黃勝洗衣,"Wong Sing, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,那華市哥地省 怕市布路埠,"Parrsboro, NS",,45.40567,-64.32585,黃榮餐館,"Wong Wing, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,宏利洗衣,"Fong Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,針利洗衣,"Jim Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,轉利洗衣,"John Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,恒利洗衣,"Hong Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,合和洗衣,"Hop Wah, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,金隆洗衣,"Kam Lung, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,金隆洗衣,"Kam Lung, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,金利雜貨,"Kim Lee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,利利雜貨,"Lee Lee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,遠東蘇杭,"Oriental Store, Fancy Dry Goods.",Retail Trade,General Merchandise
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,三興絲髮,"Sam Hing, Silk Merchant.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,榮盛茶庄,"Wing Shing & Co., Tea Merchant.",Accommodation and Food Services,Foodservice
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,永盛漆器,"Wing Sing, Chinese & Japanese Bazaar.",Retail Trade,Lacquerware Stores
North America,Canada,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,裕利洗衣,"Yee Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,USA,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,裕利洗衣,"Yee Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
Asia,China,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,裕利洗衣,"Yee Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
Asia,Japan,紐芬蘭島 聖轉埠,"St. John's, NL",,47.48177,-52.79716,裕利洗衣,"Yee Lee, Laundry.",Other Services (except Public Administration),Personal and Laundry Services
